Class ID	Preferred Label	Synonyms	Definitions	Obsolete	CUI	Semantic Types	Parents	AAL	ACR_ID	ACR_Term	Acronym	Anatomical_Site	Anterior_to	Attaches_to	Blood_Supply_of	Bounded_by	Bounds	Branch_Of	Branch_Part_of	Changes made to class	CMA_Label	Comment	Constitutional_Part_Of	Contained_In	Contains	Continuous_With	Created mm/dd/yyyy	Definition	Distal_to	Drains_Into	External_to	FMAID	Freesurfer	Has_Blood_Supply	Has_Branch	Has_Branch_Part	Has_Constitutional_Part	Has_Entrapment_Site	Has_Innervation_Source	Has_insertion	Has_Member	Has_origin	Has_Part	Has_Regional_Part	Has_Subtype	http://data.bioontology.org/metadata/prefixIRI	id	Image_URL	Inferior_to	Innervates	Insertion_of	Is_A	JHU_DTI-81	JHU_White-Matter_Tractography_Atlas	language	Left_Lateral_to	Lymphatic_Drainage	Lymphatic_Drainage_Of	May_Be_Caused_By	May_Cause	Member_Of	Misspelling of term	name	Name	Neurolex_ID	Neurolex_Term	Non-English_name	Origin_of	Part_Of	Posterior_to	Preferred_name	Preferred_Name_for_Obsolete	Preferred_name_German	Projects_From	Projects_To	Proximal_to	Radlex version of class change	Receives_attachment_from	Receives_Drainage_From	Receives_Input_From	Receives_Projection_From	Regional_Part_Of	Related_modality	Replaced_by	Right_Lateral_to	Segment_Of	Sends_Output_To	SNOMED_ID	SNOMED_Term	Source	Superior_to	Surrounded_by	Surrounds	Synonym	Synonym_German	Talairach	Term type	Term_Status	Tributary_Of	UMLS_ID	UMLS_Term	Unsanctioned Term
http://www.radlex.org/RID/#RID49685	vessels in rim of tumor	internal vascularity	"[BI-RADS] US: Blood vessels may be marginal, occupying part or all of the rim of the mass."	FALSE			http://www.radlex.org/RID/#RID5986													new							9/22/2014	"[BI-RADS] US: Blood vessels may be marginal, occupying part or all of the rim of the mass."																		RID49685						http://www.radlex.org/RID/#RID5986									http://www.radlex.org/RID/#RID34345										vessels in rim of tumor		Gefäße am Tumorrand				3.12													BI-RADS 5				internal vascularity								
http://www.radlex.org/RID/#RID47734	suprascapular nerve component of superior trunk segment of right fifth cervical nerve	suprascapular nerve component of superior trunk segment of right C5		FALSE			http://www.radlex.org/RID/#RID47733																http://www.radlex.org/RID/#RID47982			http://www.radlex.org/RID/#RID22052|http://www.radlex.org/RID/#RID47740			http://www.radlex.org/RID/#RID47740			309340														RID47734						http://www.radlex.org/RID/#RID47733																	http://www.radlex.org/RID/#RID47737|http://www.radlex.org/RID/#RID47982		suprascapular nerve component of superior trunk segment of right fifth cervical nerve		zum Nervus suprascapularis gehörender Teil des zum rechten Nervus cervicalis V gehörenden Teils des Truncus superior			http://www.radlex.org/RID/#RID22052						http://www.radlex.org/RID/#RID47737												suprascapular nerve component of superior trunk segment of right C5								
http://www.radlex.org/RID/#RID47184	superior trunk segment of right median nerve	superior trunk segment of lateral root of right median nerve|median nerve component of superior trunk of right brachial plexus		FALSE			http://www.radlex.org/RID/#RID47183																									306418														RID47184						http://www.radlex.org/RID/#RID47183																	http://www.radlex.org/RID/#RID47162		superior trunk segment of right median nerve		zum Truncus superior gehörender Teil des rechten Nervus medianus									http://www.radlex.org/RID/#RID47162												superior trunk segment of lateral root of right median nerve|median nerve component of superior trunk of right brachial plexus								
http://www.radlex.org/RID/#RID3321	aneurysm		"A sac formed by the dilatation of the wall of an artery, a vein, or the heart. [MeSH]"	FALSE			http://www.radlex.org/RID/#RID3284																					"A sac formed by the dilatation of the wall of an artery, a vein, or the heart. [MeSH]"																	http://www.radlex.org/RID/#RID3328|http://www.radlex.org/RID/#RID3327|http://www.radlex.org/RID/#RID3323|http://www.radlex.org/RID/#RID3322|http://www.radlex.org/RID/#RID34793|http://www.radlex.org/RID/#RID3329|http://www.radlex.org/RID/#RID3326|http://www.radlex.org/RID/#RID39249	RID3321						http://www.radlex.org/RID/#RID3284								http://www.radlex.org/RID/#RID35289|http://www.radlex.org/RID/#RID35254|http://www.radlex.org/RID/#RID35158											aneurysm		Aneurysma																											C0002940	aneurysm	
http://www.radlex.org/RID/#RID35634	Throckmorton sign		"The penis points to the side of the body with the pathology.  Irrelevant, made-up term."	FALSE			http://www.radlex.org/RID/#RID29023																					"The penis points to the side of the body with the pathology.  Irrelevant, made-up term."																		RID35634						http://www.radlex.org/RID/#RID29023																			Throckmorton sign		John-Thomas-Zeichen																	RadsWiki												
http://www.radlex.org/RID/#RID44970	pectoral branch of thoraco-acromial artery	pectoral part of thoraco-acromial artery		FALSE			http://www.radlex.org/RID/#RID44966												http://www.radlex.org/RID/#RID44963													23062													http://www.radlex.org/RID/#RID44971|http://www.radlex.org/RID/#RID44972	RID44970						http://www.radlex.org/RID/#RID44966																	http://www.radlex.org/RID/#RID44963		pectoral branch of thoraco-acromial artery		Ramus pectoralis der Arteria thoracoacromialis									http://www.radlex.org/RID/#RID44963												pectoral part of thoraco-acromial artery								
http://www.radlex.org/RID/#RID9120	mandibular canal			FALSE			http://www.radlex.org/RID/#RID34479																																							RID9120						http://www.radlex.org/RID/#RID34479																	http://www.radlex.org/RID/#RID9118		mandibular canal		Canalis mandibularis																													
http://www.radlex.org/RID/#RID26299	brodmann area 41 of right superior temporal gyrus			FALSE			http://www.radlex.org/RID/#RID26298																									271541														RID26299						http://www.radlex.org/RID/#RID26298																	http://www.radlex.org/RID/#RID25888|http://www.radlex.org/RID/#RID20308		brodmann area 41 of right superior temporal gyrus		Brodmann-Areal 41 des rechten Gyrus temporalis superior									http://www.radlex.org/RID/#RID25888|http://www.radlex.org/RID/#RID20308														Right Cerebrum.Temporal Lobe.Superior Temporal Gyrus.Gray Matter.Brodmann area 41						
http://www.radlex.org/RID/#RID13895	left anterior transverse temporal gyrus			FALSE			http://www.radlex.org/RID/#RID28440																									72692					http://www.radlex.org/RID/#RID20321|http://www.radlex.org/RID/#RID17097						http://www.radlex.org/RID/#RID20321|http://www.radlex.org/RID/#RID17097			RID13895						http://www.radlex.org/RID/#RID28440																	http://www.radlex.org/RID/#RID13865		left anterior transverse temporal gyrus		linker anteriorer Gyrus temporalis transversus									http://www.radlex.org/RID/#RID13865																				
http://www.radlex.org/RID/#RID11944	uranium	U	"Uranium. A radioactive element of the actinide series of metals. It has an atomic symbol U, atomic number 92, and atomic weight 238.03. U-235 is used as the fissionable fuel in nuclear weapons and as fuel in nuclear power reactors. [MeSH]"	FALSE			http://www.radlex.org/RID/#RID11756															"Period7, Group=, Z=92"						"Uranium. A radioactive element of the actinide series of metals. It has an atomic symbol U, atomic number 92, and atomic weight 238.03. U-235 is used as the fissionable fuel in nuclear weapons and as fuel in nuclear power reactors. [MeSH]"																		RID11944						http://www.radlex.org/RID/#RID11756																			uranium		Uran																					U						C0041928	uranium	
http://www.radlex.org/RID/#RID18235	medial dorsal digital nerve of right big toe			FALSE			http://www.radlex.org/RID/#RID18234																									45371														RID18235						http://www.radlex.org/RID/#RID18234																			medial dorsal digital nerve of right big toe		Nervus digitalis dorsalis medialis des rechten großen Zehs																													
http://www.radlex.org/RID/#RID30245	set of renal columns of left kidney	left renal columns set|left renal columns		FALSE			http://www.radlex.org/RID/#RID30243																									74284														RID30245						http://www.radlex.org/RID/#RID30243																	http://www.radlex.org/RID/#RID31790		set of renal columns of left kidney		Gruppe der Columnae renales der linken Niere									http://www.radlex.org/RID/#RID31790												left renal columns set|left renal columns								
http://www.radlex.org/RID/#RID3861	plasmacytoma		"Any discrete, presumably solitary, mass of neoplastic plasma cells either in bone marrow or various extramedullary sites. [MeSH]"	FALSE			http://www.radlex.org/RID/#RID3859																					"Any discrete, presumably solitary, mass of neoplastic plasma cells either in bone marrow or various extramedullary sites. [MeSH]"																		RID3861						http://www.radlex.org/RID/#RID3859																			plasmacytoma		Plasmozytom																											C0032131	plasmacytoma	
http://www.radlex.org/RID/#RID38399	spinal branch of right fourth lumbar artery			FALSE			http://www.radlex.org/RID/#RID38398																									14891														RID38399						http://www.radlex.org/RID/#RID38398																	http://www.radlex.org/RID/#RID38029		spinal branch of right fourth lumbar artery		Ramus spinalis der rechten Arteria lumbalis IV									http://www.radlex.org/RID/#RID38029																				
http://www.radlex.org/RID/#RID29834	mucosa of sigmoid colon	sigmoid colon mucosa		FALSE			http://www.radlex.org/RID/#RID29830																http://www.radlex.org/RID/#RID32935									15026											http://www.radlex.org/RID/#RID29365|http://www.radlex.org/RID/#RID33787	http://www.radlex.org/RID/#RID29365|http://www.radlex.org/RID/#RID33787		RID29834						http://www.radlex.org/RID/#RID29830																	http://www.radlex.org/RID/#RID32935		mucosa of sigmoid colon		Mukosa des Colon sigmoideum																					sigmoid colon mucosa								
http://www.radlex.org/RID/#RID19644	medial longitudinal fasciculus of midbrain			FALSE			http://www.radlex.org/RID/#RID19617																									72454													http://www.radlex.org/RID/#RID19646|http://www.radlex.org/RID/#RID19645	RID19644						http://www.radlex.org/RID/#RID19617															fasciculus longitudinalis medialis (mesencephali)		http://www.radlex.org/RID/#RID6795		medial longitudinal fasciculus of midbrain		fasciculus longitudinalis medialis (mesencephali)									http://www.radlex.org/RID/#RID6795																				
http://www.radlex.org/RID/#RID24132	posterior cutaneous branch of posterior ramus of lumbar nerve	posterior cutaneous nerve of posterior ramus of lumbar nerve		FALSE			http://www.radlex.org/RID/#RID24122																									77567														RID24132						http://www.radlex.org/RID/#RID24122															ramus cutaneus posterior ramus posterioris nervus lumbalis				posterior cutaneous branch of posterior ramus of lumbar nerve		ramus cutaneus posterior ramus posterioris nervus lumbalis																					posterior cutaneous nerve of posterior ramus of lumbar nerve								
http://www.radlex.org/RID/#RID35397	Neuhaser sign		Normal nasopharyngeal lymphoid tissue is absent on a lateral radiograph. Suggests congenital agammaglobulinemia.	FALSE			http://www.radlex.org/RID/#RID29023					http://www.radlex.org/RID/#RID9990																Normal nasopharyngeal lymphoid tissue is absent on a lateral radiograph. Suggests congenital agammaglobulinemia.																		RID35397						http://www.radlex.org/RID/#RID29023							http://www.radlex.org/RID/#RID34729												Neuhaser sign		Neuhauser-Zeichen										http://www.radlex.org/RID/#RID10345							"Eisenberg, Ronald L. Atlas of Signs in Radiology."												
http://www.radlex.org/RID/#RID2842	articular cartilage of fibular facet of tibia			FALSE			http://www.radlex.org/RID/#RID6074													loc																										RID2842						http://www.radlex.org/RID/#RID6074																	http://www.radlex.org/RID/#RID2840		articular cartilage of fibular facet of tibia		tibialer Gelenkknorpel des Tibiofibulargelenks				3.14																									
http://www.radlex.org/RID/#RID21573	trunk of lateral ampullary nerve	lateral ampullary neural trunk		FALSE			http://www.radlex.org/RID/#RID21563																									80948													http://www.radlex.org/RID/#RID21575|http://www.radlex.org/RID/#RID21574	RID21573						http://www.radlex.org/RID/#RID21563																			trunk of lateral ampullary nerve		Truncus des Nervus ampullaris lateralis																					lateral ampullary neural trunk								
http://www.radlex.org/RID/#RID14976	nerve to left flexor digitorum superficialis			FALSE			http://www.radlex.org/RID/#RID14974																									65324														RID14976				http://www.radlex.org/RID/#RID43101		http://www.radlex.org/RID/#RID14974																	http://www.radlex.org/RID/#RID45341		nerve to left flexor digitorum superficialis		Nerv zum linken Musculus flexor digitorum superficialis									http://www.radlex.org/RID/#RID45341																				
http://www.radlex.org/RID/#RID13884	occipital lobe proper			FALSE			http://www.radlex.org/RID/#RID13874																									256226													http://www.radlex.org/RID/#RID13886|http://www.radlex.org/RID/#RID13885	RID13884						http://www.radlex.org/RID/#RID13874																			occipital lobe proper		Okzipitallappen																													
http://www.radlex.org/RID/#RID41793	diaphysis of left radius	left radial diaphysis		FALSE			http://www.radlex.org/RID/#RID39355																									33784														RID41793						http://www.radlex.org/RID/#RID39355																	http://www.radlex.org/RID/#RID43019		diaphysis of left radius		Diaphyse des linken Radius									http://www.radlex.org/RID/#RID43019												left radial diaphysis								
http://www.radlex.org/RID/#RID40111	notch region of left scapula			FALSE			http://www.radlex.org/RID/#RID40109									http://www.radlex.org/RID/#RID42224|http://www.radlex.org/RID/#RID42207																297063														RID40111						http://www.radlex.org/RID/#RID40109																	http://www.radlex.org/RID/#RID40104		notch region of left scapula		Inzisur der linken Scapula									http://www.radlex.org/RID/#RID40104																				
http://www.radlex.org/RID/#RID20937	left limitans nucleus			FALSE			http://www.radlex.org/RID/#RID20935																									73516														RID20937						http://www.radlex.org/RID/#RID20935																			left limitans nucleus		linker Nucleus limitans																													
http://www.radlex.org/RID/#RID45813	OrderCreated	Order|order created	(When) the order was created	FALSE			http://www.radlex.org/RID/#RID45812																					(When) the order was created																		RID45813						http://www.radlex.org/RID/#RID45812																			OrderCreated		OrderCreated																	SIIM				Order|order created								
http://www.radlex.org/RID/#RID33579	connective tissue of serosa of liver			FALSE			http://www.radlex.org/RID/#RID33570																http://www.radlex.org/RID/#RID29294									263502														RID33579						http://www.radlex.org/RID/#RID33570																	http://www.radlex.org/RID/#RID29294		connective tissue of serosa of liver		Bindegewebe der Serosa der Leber																													
http://www.radlex.org/RID/#RID26288	brodmann area 40 of left postcentral gyrus			FALSE			http://www.radlex.org/RID/#RID26286																									273426														RID26288						http://www.radlex.org/RID/#RID26286																	http://www.radlex.org/RID/#RID20334|http://www.radlex.org/RID/#RID25887|http://www.radlex.org/RID/#RID26297		brodmann area 40 of left postcentral gyrus		Brodmann-Areal 40 des linken Gyrus postcentralis									http://www.radlex.org/RID/#RID20334|http://www.radlex.org/RID/#RID25887|http://www.radlex.org/RID/#RID26297														Left Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 40						
http://www.radlex.org/RID/#RID18224	medial proper palmar digital branch of right median nerve to right middle finger	medial proper palmar digital branch of median nerve to right middle finger		FALSE			http://www.radlex.org/RID/#RID15042												http://www.radlex.org/RID/#RID15516													65347														RID18224						http://www.radlex.org/RID/#RID15042																	http://www.radlex.org/RID/#RID15516		medial proper palmar digital branch of right median nerve to right middle finger		Ramus digitalis palmaris proprius medialis des rechten Nervus medianus zum rechten Mittelfinger									http://www.radlex.org/RID/#RID15516												medial proper palmar digital branch of median nerve to right middle finger								
http://www.radlex.org/RID/#RID16783	neural network of bony part of fourth metatarsal bone			FALSE			http://www.radlex.org/RID/#RID16773																									227946													http://www.radlex.org/RID/#RID16785|http://www.radlex.org/RID/#RID16784	RID16783						http://www.radlex.org/RID/#RID16773																			neural network of bony part of fourth metatarsal bone		neuronales Netz des knöchernen Teils des vierten Metatarsalknochens																													
http://www.radlex.org/RID/#RID35936	branch of posterior superior alveolar artery			FALSE			http://www.radlex.org/RID/#RID35929																																						http://www.radlex.org/RID/#RID758|http://www.radlex.org/RID/#RID757	RID35936						http://www.radlex.org/RID/#RID35929																			branch of posterior superior alveolar artery		Ramus der Arteria alveolaris superior posterior																													
http://www.radlex.org/RID/#RID36478	posterior temporal branch of right middle cerebral artery			FALSE			http://www.radlex.org/RID/#RID36477																									50470														RID36478						http://www.radlex.org/RID/#RID36477																	http://www.radlex.org/RID/#RID36443|http://www.radlex.org/RID/#RID36469		posterior temporal branch of right middle cerebral artery		Ramus temporalis posterior der rechten Arteria cerebri media									http://www.radlex.org/RID/#RID36443|http://www.radlex.org/RID/#RID36469																				
http://www.radlex.org/RID/#RID28789	fiducial marker			FALSE			http://www.radlex.org/RID/#RID49905													"loc, pref"																										RID28789						http://www.radlex.org/RID/#RID49905																			fiducial marker		Markierungspunkt				3.15													Playbook												
http://www.radlex.org/RID/#RID35386	moulage sign		"Bowel is dilated with effaced folds, resembling a smooth tube filled with wax. Suggests celiac sprue."	FALSE			http://www.radlex.org/RID/#RID29023					http://www.radlex.org/RID/#RID132																"Bowel is dilated with effaced folds, resembling a smooth tube filled with wax. Suggests celiac sprue."																		RID35386						http://www.radlex.org/RID/#RID29023							http://www.radlex.org/RID/#RID5277												moulage sign		moulage sign (EN)										http://www.radlex.org/RID/#RID34432							"Eisenberg, Ronald L. Atlas of Signs in Radiology."												
http://www.radlex.org/RID/#RID30234	rugal fold of zone of stomach			FALSE			http://www.radlex.org/RID/#RID30208																									15105													http://www.radlex.org/RID/#RID30236|http://www.radlex.org/RID/#RID30238|http://www.radlex.org/RID/#RID30235|http://www.radlex.org/RID/#RID30237	RID30234						http://www.radlex.org/RID/#RID30208																			rugal fold of zone of stomach		Falte eines Bereichs des Magens																													
http://www.radlex.org/RID/#RID33371	adventitia of subdivision of minor calyx			FALSE			http://www.radlex.org/RID/#RID33346																									21625													http://www.radlex.org/RID/#RID33397|http://www.radlex.org/RID/#RID33394|http://www.radlex.org/RID/#RID33375|http://www.radlex.org/RID/#RID33372|http://www.radlex.org/RID/#RID33387|http://www.radlex.org/RID/#RID33384	RID33371						http://www.radlex.org/RID/#RID33346																			adventitia of subdivision of minor calyx		Adventitia eines Segments des Calix renalis minor																													
http://www.radlex.org/RID/#RID49987	synovial fold	plica		FALSE			http://www.radlex.org/RID/#RID13289													new							5/12/2016																		http://www.radlex.org/RID/#RID2025|http://www.radlex.org/RID/#RID2027|http://www.radlex.org/RID/#RID2830	RID49987						http://www.radlex.org/RID/#RID13289																			synovial fold						3.14																	plica								
http://www.radlex.org/RID/#RID45139	right radial recurrent artery			FALSE			http://www.radlex.org/RID/#RID45138												http://www.radlex.org/RID/#RID45136													22764				http://www.radlex.org/RID/#RID45149|http://www.radlex.org/RID/#RID45146|http://www.radlex.org/RID/#RID45143							http://www.radlex.org/RID/#RID45149|http://www.radlex.org/RID/#RID45146|http://www.radlex.org/RID/#RID45143	http://www.radlex.org/RID/#RID45149|http://www.radlex.org/RID/#RID45146|http://www.radlex.org/RID/#RID45143		RID45139						http://www.radlex.org/RID/#RID45138																	http://www.radlex.org/RID/#RID45136		right radial recurrent artery		rechte Arteria radialis recurrens									http://www.radlex.org/RID/#RID45136																				
http://www.radlex.org/RID/#RID33827	segment of medial frontal gyrus			FALSE			http://www.radlex.org/RID/#RID26604																									276581													http://www.radlex.org/RID/#RID33828|http://www.radlex.org/RID/#RID33831	RID33827						http://www.radlex.org/RID/#RID26604																			segment of medial frontal gyrus		Segment des Gyrus frontalis medialis																													
http://www.radlex.org/RID/#RID32735	oblique muscle layer of body of stomach			FALSE			http://www.radlex.org/RID/#RID32732																									17290														RID32735						http://www.radlex.org/RID/#RID32732																	http://www.radlex.org/RID/#RID30741		oblique muscle layer of body of stomach		schräge Muskelschicht des Magenkörpers									http://www.radlex.org/RID/#RID30741																				
http://www.radlex.org/RID/#RID39026	prostatic part of inferior vesical artery	prostatic branch of inferior vesical artery		FALSE			http://www.radlex.org/RID/#RID39025																									20966													http://www.radlex.org/RID/#RID39028|http://www.radlex.org/RID/#RID39027	RID39026						http://www.radlex.org/RID/#RID39025																			prostatic part of inferior vesical artery		prostatischer Teil der Arteria vesicalis inferior																					prostatic branch of inferior vesical artery								
http://www.radlex.org/RID/#RID21271	basal surface proper of cerebral hemisphere			FALSE			http://www.radlex.org/RID/#RID21264																									256344													http://www.radlex.org/RID/#RID21272|http://www.radlex.org/RID/#RID21273	RID21271						http://www.radlex.org/RID/#RID21264																			basal surface proper of cerebral hemisphere		basale Oberfläche der Hirnhemisphäre																													
http://www.radlex.org/RID/#RID25881	left Brodmann area 37	brodmann area 37 in left cerebral cortex|left BA37		FALSE			http://www.radlex.org/RID/#RID13152																									270775					http://www.radlex.org/RID/#RID37487|http://www.radlex.org/RID/#RID37478|http://www.radlex.org/RID/#RID37481|http://www.radlex.org/RID/#RID37472|http://www.radlex.org/RID/#RID37475|http://www.radlex.org/RID/#RID37484						http://www.radlex.org/RID/#RID37487|http://www.radlex.org/RID/#RID26234|http://www.radlex.org/RID/#RID26231|http://www.radlex.org/RID/#RID26228|http://www.radlex.org/RID/#RID37478|http://www.radlex.org/RID/#RID37481|http://www.radlex.org/RID/#RID37472|http://www.radlex.org/RID/#RID37475|http://www.radlex.org/RID/#RID37484	http://www.radlex.org/RID/#RID26234|http://www.radlex.org/RID/#RID26231|http://www.radlex.org/RID/#RID26228		RID25881						http://www.radlex.org/RID/#RID13152																			left Brodmann area 37		linkes Brodmann-Areal 37																					brodmann area 37 in left cerebral cortex|left BA37								
http://www.radlex.org/RID/#RID22567	trunk of interosseous branch of lateral terminal branch of left deep fibular nerve			FALSE			http://www.radlex.org/RID/#RID22565																									79004														RID22567						http://www.radlex.org/RID/#RID22565																			trunk of interosseous branch of lateral terminal branch of left deep fibular nerve		Truncus des Ramus interosseus des Ramus terminalis lateralis des linken Nervus fibularis profundus																													
http://www.radlex.org/RID/#RID20616	right medial mammillary nucleus			FALSE			http://www.radlex.org/RID/#RID20615																									73345														RID20616						http://www.radlex.org/RID/#RID20615																			right medial mammillary nucleus		rechter Nucleus mamillaris medialis																													
http://www.radlex.org/RID/#RID14503	nerve to right nasalis			FALSE			http://www.radlex.org/RID/#RID14502											http://www.radlex.org/RID/#RID14496								http://www.radlex.org/RID/#RID14496						53371														RID14503						http://www.radlex.org/RID/#RID14502																	http://www.radlex.org/RID/#RID14496		nerve to right nasalis		Nerv zum rechten Musculus nasalis									http://www.radlex.org/RID/#RID14496																				
http://www.radlex.org/RID/#RID25768	communicating branch between left medial common plantar digital nerve with left third common plantar digital nerve	anastomosing branch between left medial common plantar digital nerve with left third common plantar digital nerve		FALSE			http://www.radlex.org/RID/#RID25766																									80009														RID25768						http://www.radlex.org/RID/#RID25766																			communicating branch between left medial common plantar digital nerve with left third common plantar digital nerve		Ramus communicans zwischen dem linken medialen Nervus digitalis plantaris communis und dem linken Nervus digitalis plantaris communis III																					anastomosing branch between left medial common plantar digital nerve with left third common plantar digital nerve								
http://www.radlex.org/RID/#RID19655	left medial longitudinal fasciculus of medulla			FALSE			http://www.radlex.org/RID/#RID19653																									73838														RID19655						http://www.radlex.org/RID/#RID19653																			left medial longitudinal fasciculus of medulla		linker Fasciculus longitudinalis medialis der Medulla																													
http://www.radlex.org/RID/#RID20066	gray communicating ramus to second cervical spinal nerve			FALSE			http://www.radlex.org/RID/#RID20064											http://www.radlex.org/RID/#RID19834								http://www.radlex.org/RID/#RID19834						6587														RID20066						http://www.radlex.org/RID/#RID20064																	http://www.radlex.org/RID/#RID19834		gray communicating ramus to second cervical spinal nerve		Ramus communicans griseus zum zervikalen Spinalnerv II									http://www.radlex.org/RID/#RID19834																				
http://www.radlex.org/RID/#RID36005	tributary of superior thalamostriate vein	superior thalamostriate venous tributary		FALSE			http://www.radlex.org/RID/#RID36002																									51006													http://www.radlex.org/RID/#RID36207|http://www.radlex.org/RID/#RID36202|http://www.radlex.org/RID/#RID1154|http://www.radlex.org/RID/#RID1150|http://www.radlex.org/RID/#RID36199|http://www.radlex.org/RID/#RID1151|http://www.radlex.org/RID/#RID36196	RID36005						http://www.radlex.org/RID/#RID36002																			tributary of superior thalamostriate vein		Zufluss der Vena thalamostriata superior																					superior thalamostriate venous tributary								
http://www.radlex.org/RID/#RID29408	muscle layer of left intermediate major calyx			FALSE			http://www.radlex.org/RID/#RID29406																http://www.radlex.org/RID/#RID30429									21587														RID29408						http://www.radlex.org/RID/#RID29406																	http://www.radlex.org/RID/#RID30429		muscle layer of left intermediate major calyx		Muskelschicht des linken mittleren Calix renalis major																													
http://www.radlex.org/RID/#RID42356	lateral head of left flexor hallucis brevis			FALSE			http://www.radlex.org/RID/#RID42354																									45974														RID42356						http://www.radlex.org/RID/#RID42354																			lateral head of left flexor hallucis brevis		Caput laterale des linken Musculus flexor hallucis brevis																													
http://www.radlex.org/RID/#RID28316	dura mater of anterior rootlet of right fifth lumbar nerve			FALSE			http://www.radlex.org/RID/#RID28315																									266803														RID28316						http://www.radlex.org/RID/#RID28315																			dura mater of anterior rootlet of right fifth lumbar nerve		Dura mater der vorderen Wurzelfasern des rechten Nervus lumbalis V																													
http://www.radlex.org/RID/#RID1649	transplantation		"Transference of a tissue or organ, alive or dead, within an individual, between individuals of the same species, or between individuals of different species. [MeSH]"	FALSE			http://www.radlex.org/RID/#RID1560																					"Transference of a tissue or organ, alive or dead, within an individual, between individuals of the same species, or between individuals of different species. [MeSH]"																		RID1649						http://www.radlex.org/RID/#RID1560																			transplantation		Transplantation																											C0040732	transplantation	
http://www.radlex.org/RID/#RID1040	superior laryngeal vein			FALSE			http://www.radlex.org/RID/#RID34452																																							RID1040						http://www.radlex.org/RID/#RID34452																	http://www.radlex.org/RID/#RID13184		superior laryngeal vein		Vena laryngea superior																													
http://www.radlex.org/RID/#RID17402	t8 segment of right dorsal funiculus of spinal cord			FALSE			http://www.radlex.org/RID/#RID17401																									258318														RID17402						http://www.radlex.org/RID/#RID17401																	http://www.radlex.org/RID/#RID17377		t8 segment of right dorsal funiculus of spinal cord		Segment T8 des rechten Hinterstrangs des Rückenmarks									http://www.radlex.org/RID/#RID17377																				
http://www.radlex.org/RID/#RID16310	set of vaginal nerves	vaginal nerves set|vaginal nerves		FALSE			http://www.radlex.org/RID/#RID16263																									75475														RID16310						http://www.radlex.org/RID/#RID16263															nervi vaginales				set of vaginal nerves		nervi vaginales																					vaginal nerves set|vaginal nerves								
http://www.radlex.org/RID/#RID38506	ventral branch of lumbar artery			FALSE			http://www.radlex.org/RID/#RID38308																									15133											http://www.radlex.org/RID/#RID38520|http://www.radlex.org/RID/#RID38519|http://www.radlex.org/RID/#RID38563	http://www.radlex.org/RID/#RID38520|http://www.radlex.org/RID/#RID38519|http://www.radlex.org/RID/#RID38563	http://www.radlex.org/RID/#RID38510|http://www.radlex.org/RID/#RID38507|http://www.radlex.org/RID/#RID38516|http://www.radlex.org/RID/#RID38513	RID38506						http://www.radlex.org/RID/#RID38308																	http://www.radlex.org/RID/#RID938		ventral branch of lumbar artery		Ramus ventralis der Arteria lumbalis									http://www.radlex.org/RID/#RID938																				
http://www.radlex.org/RID/#RID32851	outer layer of endometrium	functional layer of endometrium|stratum functionalis of endometrium		FALSE			http://www.radlex.org/RID/#RID32849																http://www.radlex.org/RID/#RID30958									86493														RID32851						http://www.radlex.org/RID/#RID32849																	http://www.radlex.org/RID/#RID30958		outer layer of endometrium		äußere Schicht des Endometriums																					functional layer of endometrium|stratum functionalis of endometrium								
http://www.radlex.org/RID/#RID48105	zone of fascia lata	fascia lata zone		FALSE			http://www.radlex.org/RID/#RID48104																									58775													http://www.radlex.org/RID/#RID48106|http://www.radlex.org/RID/#RID2723	RID48105						http://www.radlex.org/RID/#RID48104																			zone of fascia lata		Bereich der Fascia lata																					fascia lata zone								
http://www.radlex.org/RID/#RID30350	set of minor renal calyces	minor renal calyces|minor calices|minor renal calyces set		FALSE			http://www.radlex.org/RID/#RID30347																									76507														RID30350						http://www.radlex.org/RID/#RID30347															calices renales minores				set of minor renal calyces		calices renales minores																					minor renal calyces|minor calices|minor renal calyces set	kleine Kelchgruppe							
http://www.radlex.org/RID/#RID46966	middle posterior division segment of C7 root of right radial nerve	radial nerve component of trunk proper of posterior division of anterior ramus of right seventh cervical nerve|radial nerve component of trunk proper of posterior division of anterior ramus of right C7		FALSE			http://www.radlex.org/RID/#RID46965																			http://www.radlex.org/RID/#RID46963|http://www.radlex.org/RID/#RID46978			http://www.radlex.org/RID/#RID46978			307058														RID46966						http://www.radlex.org/RID/#RID46965																	http://www.radlex.org/RID/#RID46969		middle posterior division segment of C7 root of right radial nerve		mittleres posteriores Teilsegment der Wurzel des rechten Nervus radialis in Segment C7			http://www.radlex.org/RID/#RID46963						http://www.radlex.org/RID/#RID46969												radial nerve component of trunk proper of posterior division of anterior ramus of right seventh cervical nerve|radial nerve component of trunk proper of posterior division of anterior ramus of right C7								
http://www.radlex.org/RID/#RID44857	glandular branch of inferior thyroid artery			FALSE			http://www.radlex.org/RID/#RID35889												http://www.radlex.org/RID/#RID838													52504													http://www.radlex.org/RID/#RID44861|http://www.radlex.org/RID/#RID44858	RID44857						http://www.radlex.org/RID/#RID35889																	http://www.radlex.org/RID/#RID838		glandular branch of inferior thyroid artery		Ramus glandularis der Arteria thyroidea inferior									http://www.radlex.org/RID/#RID838																				
